Area,Perimeter,Ratio_AP,Ratio_Ch,Ratio_LW,Ratio_WL,e,Cv,circul,label
511963.2583,2912.706753,175.7688987,0.950108897,1.275855526,0.783787803,0.888400933,1.148345132,0.732945439,1
1772315.877,5202.6727,340.6548863,0.954051975,1.190850218,0.839736169,0.851322954,1.102429965,0.799781011,1
257060.5262,2943.097207,87.34353919,0.773973378,3.709406071,0.269584937,0.981110784,1.637502525,0.40770857,1
130725.0796,3825.527961,34.1717747,0.464008755,10.09255344,0.099082953,0.998413735,2.984743335,0.225658181,1
552164.7161,2995.035684,184.3599791,0.958371007,1.574351504,0.635182167,0.880814433,1.137005966,0.711040735,1
24163.36635,660.8129147,36.56612305,0.923436075,1.78190704,0.561196503,0.914496141,1.199208977,0.646583986,1
19323.54509,603.4918023,32.01956517,0.871273281,1.788938401,0.55899074,0.924154335,1.224681171,0.671475757,1
12350.3989,476.9947243,25.89210796,0.89730457,1.677380048,0.596167816,0.919106081,1.21078812,0.640148086,1
112066.6599,1755.530337,63.83635621,0.776694528,2.450773107,0.408034508,0.970316634,1.479330436,0.471898439,1
45244.56612,802.2493693,56.39713518,0.9732563,1.27875286,0.782011936,0.798859574,1.063950048,0.820406105,1
100493.5989,1427.644725,70.39118149,0.868118287,2.039889446,0.490222645,0.937818002,1.270416171,0.604336842,1
18825.06426,625.2055424,30.11020054,0.897947378,2.085115064,0.47958984,0.941519324,1.285433617,0.599602082,1
114161.5578,1520.615469,75.07588875,0.83087064,1.38231658,0.723423284,0.937597776,1.269563796,0.693125431,1
233940.2618,1958.223768,119.465541,0.940787881,1.267093702,0.789207616,0.884325985,1.14210202,0.688026353,1
1139169.034,4645.876227,245.2000393,0.901789181,1.987118003,0.503241377,0.925261299,1.227915886,0.609129455,1
36065.69687,868.5672184,41.52320754,0.87673424,2.341402874,0.427094376,0.942623436,1.290183068,0.574377957,1
1616432.907,5035.267891,321.0222259,0.939235939,1.333836536,0.749717055,0.865321911,1.117220273,0.745456,1
870253.4299,4089.440214,212.8050257,0.905919842,2.343817844,0.426654316,0.928122076,1.236619412,0.546437977,1
18686.70827,528.2989939,35.37146292,0.967780872,1.531676641,0.652879317,0.837673023,1.090205701,0.783450443,1
25394.21774,623.9291566,40.70048253,0.95568025,1.441996915,0.69348276,0.853425426,1.104492902,0.739783029,1
45690.69201,1705.51061,26.7900368,0.638061389,7.360015902,0.135869272,0.995019907,2.250793362,0.296492402,1
218613.9822,3249.977473,67.26630691,0.651819304,5.508320181,0.18154355,0.991206643,1.960814235,0.333782932,1
6405670.779,19673.10947,325.6054052,0.446458706,2.442174319,0.40947118,0.994457299,2.192733084,0.370604155,1
318189.8076,3323.032671,95.75283759,0.664698592,2.784897517,0.359079641,0.98228214,1.661829818,0.459822174,1
3770.128124,239.7896751,15.72264578,0.962585812,1.080236315,0.925723368,0.850524263,1.101659776,0.77235038,1
10124.67688,411.4644887,24.60644152,0.963586089,1.762057792,0.567518276,0.891622559,1.15355111,0.661590981,1
982737.2897,4309.722382,228.0279801,0.873014167,1.452455149,0.688489418,0.924739319,1.226381655,0.709006023,1
250907.8117,2035.964994,123.2377828,0.914855369,1.183830662,0.844715408,0.887279656,1.146590353,0.782400747,1
205848.9716,2419.791749,85.06887903,0.880308008,3.586915189,0.278791091,0.972508765,1.504522575,0.480117203,1
50908.75352,1056.981643,48.16427407,0.907749109,2.696004831,0.370919217,0.94920506,1.321497302,0.568617257,1
123974.4395,1645.392866,75.34640635,0.825801999,1.844910339,0.542031761,0.948574736,1.318252493,0.641869946,1
839249.0755,4392.462322,191.0657426,0.8828059,2.882250078,0.346951157,0.954722173,1.352563542,0.512475638,1
1240366.291,4661.346486,266.0961364,0.90488863,1.538610131,0.649937226,0.906224712,1.180678015,0.691835616,1
2559638.765,6641.460713,385.4029822,0.952504379,1.826220379,0.547579039,0.901412796,1.171033547,0.63509735,1
1417300.972,5414.555168,261.7576011,0.897158731,2.369092131,0.422102622,0.940941736,1.28300045,0.550916674,1
885308.8738,4225.228676,209.5292212,0.892834998,1.907525665,0.524239342,0.936867982,1.266770315,0.620144399,1
1900870.461,6693.6963,283.9791912,0.913105885,2.945231841,0.339531845,0.957390824,1.369571819,0.519547794,1
3878586.796,8202.993248,472.825794,0.922096983,1.972343529,0.507011069,0.903428191,1.174980515,0.653474343,1
285658.4524,2560.195608,111.5768075,0.854522639,2.489000708,0.401767664,0.95451103,1.351277908,0.551619832,1
5988.769062,309.8617802,19.32722732,0.943790132,1.326188007,0.754040901,0.875324624,1.129520966,0.736201188,1
18243.42773,771.8105337,23.63718418,0.809702205,3.103927199,0.322172505,0.979768559,1.611953647,0.447669985,1
689153.8611,4411.457158,156.2190987,0.805242447,2.42401596,0.412538538,0.972052417,1.499060073,0.508303106,1
47048.20515,1194.652313,39.38234131,0.687918816,1.89123137,0.528756035,0.976200421,1.553692489,0.525327827,1
1784166.537,5890.822739,302.872216,0.86004018,1.801366513,0.555134112,0.930450352,1.244094379,0.627718233,1
39374.33121,861.1925051,45.72070818,0.891548994,1.438655093,0.695093636,0.924023113,1.224302438,0.595240782,1
36759.75669,845.203749,43.49218367,0.887932312,1.356916256,0.736965156,0.93029065,1.243569806,0.686725323,1
148190.9429,2613.604234,56.69984041,0.559995411,3.143432587,0.318123571,0.990300873,1.915243787,0.399045384,1
99526.19215,2077.256534,47.91232595,0.68328797,4.367837304,0.228946257,0.988972145,1.857447329,0.257784397,1
93469.96504,1366.853658,68.38330095,0.828726641,1.45522532,0.687178807,0.935372622,1.261191535,0.712079633,1
920041.048,6108.501188,150.6164965,0.620680986,2.284047445,0.437819277,0.987305622,1.796495479,0.489301683,1
913175.1086,4418.421046,206.6745335,0.817004394,1.496911501,0.668042165,0.945738099,1.304322945,0.680364623,1
561460.2014,3195.930867,175.679708,0.916480039,1.636453873,0.611077414,0.916124163,1.203186515,0.677041638,1
17524.83287,573.392757,30.56340119,0.852898682,1.13310571,0.882530192,0.923167468,1.221856851,0.656125067,1
87349.70907,1203.611712,72.57299693,0.947239796,1.346755874,0.74252507,0.888699153,1.148816704,0.692254906,1
1341440.462,5466.147186,245.4087708,0.920798322,1.977211687,0.50576274,0.951052239,1.331345236,0.498068449,1
326747.9372,2306.143725,141.6858514,0.978865743,1.818669749,0.54985244,0.881573157,1.138085817,0.663005102,1
901241.0955,3841.686094,234.5951942,0.959153117,1.398056561,0.715278643,0.883956604,1.141553974,0.718826668,1
